WellName,TotalProdMonths,OIL_BBL
MCMURRY-CRIM 60 206HL,27,2452.943132690389
MCMURRY-CRIM 60 206HL,28,1863.917525773196
MCMURRY-CRIM 60 206HL,29,1567.6754240106418
MCMURRY-CRIM 60 206HL,30,1416.4948453608245
MCMURRY-CRIM 60 206HL,31,1528.433654805454
MCMURRY-CRIM 60 206HL,32,1654.805453940805
MCMURRY-CRIM 60 206HL,33,1348.3063328424153
MCMURRY-CRIM 60 206HL,34,1730.6285334220154
MCMURRY-CRIM 60 206HL,35,1475.6013745704463
MCMURRY-CRIM 60 206HL,36,1549.7173262387762
MCMURRY-CRIM 60 206HL,37,1490.721649484536
MCMURRY-CRIM 60 206HL,38,1318.922514133688
MCMURRY-CRIM 60 206HL,39,1181.2437645493849
MCMURRY-CRIM 60 206HL,40,1021.3058419243984
MCMURRY-CRIM 60 206HL,41,1098.769537745261
MCMURRY-CRIM 60 206HL,42,1036.4261168384878
MCMURRY-CRIM 60 206HL,43,802.1283671433322
MCMURRY-CRIM 60 206HL,44,765.5470568673095
MCMURRY-CRIM 60 206HL,45,839.4698085419734
MCMURRY-CRIM 60 206HL,46,849.3515131360159
MCMURRY-CRIM 60 206HL,47,798.6254295532644
MCMURRY-CRIM 60 206HL,48,387.0967741935484
MCMURRY-CRIM 60 206HL,49,415.1202749140893
MCMURRY-CRIM 60 206HL,50,382.4409710675091
MCMURRY-CRIM 60 206HL,51,563.3521782507482
MCMURRY-CRIM 60 206HL,52,573.1958762886597
MCMURRY-CRIM 60 206HL,53,572.6637845028266
STRAIN 19 UNIT 2 1935 1925SH,1,6716.98307153641
STRAIN 19 UNIT 2 1935 1925SH,2,8969.638188674084
STRAIN 19 UNIT 2 1935 1925SH,3,10748.162033280798
STRAIN 19 UNIT 2 1935 1925SH,4,13745.96383026565
STRAIN 19 UNIT 2 1935 1925SH,5,11129.94929854175
STRAIN 19 UNIT 2 1935 1925SH,6,9419.00999004208
STRAIN 20 UNIT 2 2047SH,1,4473.666663550848
STRAIN 20 UNIT 2 2047SH,2,13704.42061882224
STRAIN 20 UNIT 2 2047SH,3,9812.134865069496
STRAIN 20 UNIT 2 2047SH,4,9411.465587347286
STRAIN 20 UNIT 2 2047SH,5,7159.117630405312
STRAIN 20 UNIT 2 2047SH,6,6798.116799556307
STRAIN 20 UNIT 2 2047SH,7,5667.149618468076
STRAIN 20 UNIT 2 2047SH,8,2262.88157087084
STRAIN 20 UNIT 2 2047SH,9,5829.138092018416
STRAIN 20 UNIT 2 2047SH,10,4052.158794552304
STRAIN 20 UNIT 2 2047SH,11,3531.194012643989
STRAIN 20 UNIT 2 2047SH,12,2984.307286132844
STRAIN 20 UNIT 2 2047SH,13,2645.553883399856
STRAIN 20 UNIT 2 2047SH,14,2418.571106603561
STRAIN 20 UNIT 2 2047SH,15,2162.477449266692
STRAIN 20 UNIT 2 2047SH,16,1671.8233455784984
STRAIN 20 UNIT 2 2047SH,17,196.6303762884464
STRAIN 20 UNIT 2 2047SH,18,133.55642590740413
STRAIN 20 UNIT 2 2047SH,19,748.7684729064038
STRAIN 20 UNIT 2 2047SH,20,1338.8794895043668
STRAIN 20 UNIT 2 2047SH,21,1378.614894233555
STRAIN 20 UNIT 2 2047SH,22,1846.1097453441887
STRAIN 20 UNIT 2 2047SH,23,1304.7799765067316
STRAIN 20 UNIT 2 2047SH,24,1845.4940596928425
STRAIN 20 UNIT 2 2047SH,25,1721.5518020333827
STRAIN 20 UNIT 2 2047SH,26,1583.6697897549825
STRAIN 20 UNIT 2 2047SH,27,1639.1446456224314
STRAIN 20 UNIT 2 2047SH,28,1346.930763406586
STRAIN 20 UNIT 2 2047SH,29,1264.2022326171848
STRAIN 20 UNIT 2 2047SH,30,1345.0363460178287
STRAIN 20 UNIT 2 2047SH,31,1225.9248526997003
STRAIN 20 UNIT 2 2047SH,32,1158.9098375724038
STRAIN 20 UNIT 2 2047SH,33,1209.2855533017805
STRAIN 20 UNIT 2 2047SH,34,1010.1980725549396
STRAIN 20 UNIT 2 2047SH,35,811.757851082591
STRAIN 20 UNIT 2 2047SH,36,1533.2625004024596
STRAIN 20 UNIT 2 2047SH,37,1126.7047419635262
STRAIN 20 UNIT 2 2047SH,38,1077.1499404359442
STRAIN 20 UNIT 1 2024SH,1,5598.950592472806
STRAIN 20 UNIT 1 2024SH,2,19454.27734312116
STRAIN 20 UNIT 1 2024SH,3,16157.48590871276
STRAIN 20 UNIT 1 2024SH,4,13167.14806055904
STRAIN 20 UNIT 1 2024SH,5,9736.015214647095
STRAIN 20 UNIT 1 2024SH,6,8863.505357649177
STRAIN 20 UNIT 1 2024SH,7,7261.096622557067
STRAIN 20 UNIT 1 2024SH,8,2358.0760446559048
STRAIN 20 UNIT 1 2024SH,9,7261.586013715831
STRAIN 20 UNIT 1 2024SH,10,5026.83654106804
STRAIN 20 UNIT 1 2024SH,11,4179.558363946246
STRAIN 20 UNIT 1 2024SH,12,3872.062848127756
STRAIN 20 UNIT 1 2024SH,13,3848.982529608061
STRAIN 20 UNIT 1 2024SH,14,3459.5061012910905
STRAIN 20 UNIT 1 2024SH,15,2530.468027032837
STRAIN 20 UNIT 1 2024SH,16,2475.0563184116804
STRAIN 20 UNIT 1 2024SH,17,1599.2603938126972
STRAIN 20 UNIT 1 2024SH,18,1746.1792280872305
STRAIN 20 UNIT 1 2024SH,19,1825.4290221835856
STRAIN 20 UNIT 1 2024SH,20,1707.3436716177014
STRAIN 20 UNIT 1 2024SH,21,1679.5904568724038
STRAIN 20 UNIT 1 2024SH,22,1802.064541055577
STRAIN 20 UNIT 1 2024SH,23,780.0263598209027
STRAIN 20 UNIT 1 2024SH,24,1628.2043852023564
STRAIN 20 UNIT 1 2024SH,25,1826.691967109424
STRAIN 20 UNIT 1 2024SH,26,1583.6697897549825
STRAIN 20 UNIT 1 2024SH,27,1507.0090327565952
STRAIN 20 UNIT 1 2024SH,28,1177.854011459979
STRAIN 20 UNIT 1 2024SH,29,563.6737453602129
STRAIN 20 UNIT 1 2024SH,30,14.681734762870663
STRAIN 20 UNIT 1 2024SH,31,42.08763965356257
STRAIN 20 UNIT 1 2024SH,32,494.91654281289823
STRAIN 20 UNIT 1 2024SH,33,783.0258540197686
STRAIN 20 UNIT 1 2024SH,34,796.1289076253415
STRAIN 20 UNIT 1 2024SH,35,554.1170862115703
STRAIN 20 UNIT 1 2024SH,36,684.6582311085353
STRAIN 20 UNIT 1 2024SH,37,1407.0785154996368
STRAIN 20 UNIT 1 2024SH,38,1349.251424707814
STRAIN RANCH 24-25 2815H,1,11271.737902139235
STRAIN RANCH 24-25 2815H,2,22340.573071050032
STRAIN RANCH 24-25 2815H,3,23555.56714562634
STRAIN RANCH 24-25 2815H,4,20002.67730635165
STRAIN RANCH 24-25 2815H,5,17777.705919338903
STRAIN RANCH 24-25 2815H,6,15460.157682913048
STRAIN RANCH 24-25 2815H,7,14479.798796371146
STRAIN RANCH 24-25 2815H,8,9442.4422597161
STRAIN RANCH 24-25 2815H,9,8538.03426604428
STRAIN RANCH 24-25 2815H,10,7740.578203795665
STRAIN RANCH 24-25 2815H,11,6936.65736563486
STRAIN RANCH 24-25 2815H,12,6226.4977993353095
STRAIN RANCH 24-25 2815H,13,5695.986648238454
STRAIN RANCH 24-25 2815H,14,5096.703494116589
STRAIN RANCH 24-25 2815H,15,4572.248155005606
STRAIN RANCH 24-25 2815H,16,3963.804208934206
STRAIN RANCH 24-25 2815H,17,4293.218359831132
STRAIN RANCH 24-25 2815H,18,4315.922149494528
STRAIN RANCH 24-25 2815H,19,4057.702326416958
STRAIN RANCH 24-25 2815H,20,3627.541485209621
STRAIN RANCH 24-25 2815H,21,3358.663433036917
STRAIN RANCH 24-25 2815H,22,2580.436540016168
STRAIN RANCH 24-25 2815H,23,2965.5861823176083
STRAIN RANCH 24-25 2815H,24,2729.938022096469
STRAIN RANCH 24-25 2815H,25,2468.1287540963654
STRAIN RANCH 24-25 2815H,26,2215.2160244318693
STRAIN RANCH 24-25 2815H,27,2057.875018471675
STRAIN RANCH 24-25 2815H,28,1873.5581227562348
STRAIN RANCH 24-25 2815H,29,1707.320578460433
STRAIN RANCH 24-25 2815H,30,1611.947044966577
STRAIN RANCH 24-25 2815H,31,1583.0773376448396
STRAIN RANCH 24-25 2815H,32,1414.417468554689
STRAIN RANCH 24-25 2815H,33,1295.503342286663
STRAIN RANCH 24-25 2815H,34,773.8383955037148
STRAIN RANCH 24-25 2815H,35,1298.806512460775
STRAIN RANCH 24-25 2815H,36,1092.9309260756309
STRAIN RANCH 24-25 2815H,37,991.611686268374
STRAIN RANCH 24-25 2815H,38,638.965238480194
STRAIN RANCH 24-25 2815H,39,82.57925435279596
STRAIN RANCH 24-25 2815H,40,791.4395737171964
STRAIN RANCH 24-25 2815H,41,608.9284110302704
STRAIN RANCH 24-25 2815H,42,593.2493632704861
STRAIN RANCH 24-25 2815H,43,593.2273421359921
STRAIN RANCH 24-25 2815H,44,397.0410549282429
STRAIN RANCH 24-25 2815H,45,386.4709103710851
STRAIN RANCH 24-25 2815H,46,358.39396389113443
STRAIN RANCH 24-25 2815H,47,6.606340348223676
STRAIN RANCH 24-25 2815H,48,210.940447318782
STRAIN RANCH 24-25 2815H,49,3.303170174111838
STRAIN RANCH 24-25 2815H,50,344.05820533548905
STRAIN RANCH 24-25 2815H,51,306.53419215757856
STRAIN RANCH 24-25 2815H,52,251.70156726732208
STRAIN RANCH 24-25 2815H,53,147.45351657235244
STRAIN RANCH 24-25 2815H,54,161.1947044966577
STRAIN RANCH 24-25 2815H,55,154.96272343483335
DARK STAR UNIT 2 2127SH,1,11745.308876238669
DARK STAR UNIT 2 2127SH,2,13704.933999743687
DARK STAR UNIT 2 2127SH,3,9616.053378973347
DARK STAR UNIT 2 2127SH,4,7767.525310777905
DARK STAR UNIT 2 2127SH,5,5646.909997395543
DARK STAR UNIT 2 2127SH,6,4806.612841214917
DARK STAR UNIT 2 2127SH,7,4005.684626791893
DARK STAR UNIT 2 2127SH,8,3487.492403666084
DARK STAR UNIT 2 2127SH,9,2769.037549660387
DARK STAR UNIT 2 2127SH,10,2950.230060398606
DARK STAR UNIT 2 2127SH,11,3082.6605151864665
DARK STAR UNIT 2 2127SH,12,2171.199662660764
DARK STAR UNIT 2 2127SH,13,1279.0614031823989
DARK STAR UNIT 2 2127SH,14,1453.671664744329
DARK STAR UNIT 2 2127SH,15,2320.12501395245
DARK STAR UNIT 2 2127SH,16,2532.3593489683453
TEXACO-MCMURRY B 80 208HL,1,7036.144578313253
TEXACO-MCMURRY B 80 208HL,2,18353.41365461847
TEXACO-MCMURRY B 80 208HL,3,11842.466640756576
TEXACO-MCMURRY B 80 208HL,4,12891.56626506024
TEXACO-MCMURRY B 80 208HL,5,13724.575722243811
TEXACO-MCMURRY B 80 208HL,6,12122.623828647924
TEXACO-MCMURRY B 80 208HL,7,12472.08187589066
TEXACO-MCMURRY B 80 208HL,8,11158.440212462754
TEXACO-MCMURRY B 80 208HL,9,10089.424364123155
TEXACO-MCMURRY B 80 208HL,10,9982.122036533228
TEXACO-MCMURRY B 80 208HL,11,10160.642570281125
TEXACO-MCMURRY B 80 208HL,12,8290.711232024874
TEXACO-MCMURRY B 80 208HL,13,7795.310273351471
TEXACO-MCMURRY B 80 208HL,14,5850.258175559379
TEXACO-MCMURRY B 80 208HL,15,6955.823293172691
TEXACO-MCMURRY B 80 208HL,16,8131.191432396251
TEXACO-MCMURRY B 80 208HL,17,
TEXACO-MCMURRY B 80 208HL,19,3417.0229304314025
TEXACO-MCMURRY B 80 208HL,20,4919.290063479725
TEXACO-MCMURRY B 80 208HL,21,4119.946452476573
TEXACO-MCMURRY B 80 208HL,22,4543.075527918124
TEXACO-MCMURRY B 80 208HL,23,3979.651941097724
TEXACO-MCMURRY B 80 208HL,24,3847.64865915274
TEXACO-MCMURRY B 80 208HL,25,4167.897396035755
TEXACO-MCMURRY B 80 208HL,26,4090.292203295941
TEXACO-MCMURRY B 80 208HL,27,4447.726389428682
TEXACO-MCMURRY B 80 208HL,28,3902.543507362784
TEXACO-MCMURRY B 80 208HL,29,3483.870967741935
TEXACO-MCMURRY B 80 208HL,30,3174.29718875502
TEXACO-MCMURRY B 80 208HL,31,2792.071511853867
TEXACO-MCMURRY B 80 208HL,32,2554.21686746988
TEXACO-MCMURRY B 80 208HL,33,2420.8835341365457
TEXACO-MCMURRY B 80 208HL,34,2293.0431403031475
TEXACO-MCMURRY B 80 208HL,35,252.74431057563584
TEXACO-MCMURRY B 80 208HL,36,1118.2795698924729
TEXACO-MCMURRY B 80 208HL,37,1656.6912812540484
TEXACO-MCMURRY B 80 208HL,38,806.6551921973607
TEXACO-MCMURRY B 80 208HL,39,1472.72962819018
TEXACO-MCMURRY B 80 208HL,40,1471.4859437751002
TEXACO-MCMURRY B 80 208HL,41,1503.8217385671717
TEXACO-MCMURRY B 80 208HL,42,1443.6412315930386
TEXACO-MCMURRY B 80 208HL,43,1694.0018137064385
TEXACO-MCMURRY B 80 208HL,44,2904.521311050654
TEXACO-MCMURRY B 80 208HL,45,2461.5796519410974
TEXACO-MCMURRY B 80 208HL,46,2335.535691151704
TEXACO-MCMURRY B 80 208HL,47,2234.538152610441
TEXACO-MCMURRY B 80 208HL,48,1755.6678326208057
TEXACO-MCMURRY B 80 208HL,49,1613.6805285658763
TEXACO-MCMURRY B 80 208HL,50,2057.9460699942624
TEXACO-MCMURRY B 80 208HL,51,2291.4885347842983
TEXACO-MCMURRY B 80 208HL,52,1514.8594377510035
TEXACO-MCMURRY B 80 208HL,54,209.37081659973225
TEXACO-MCMURRY B 80 208HL,55,407.8248477782096
TEXACO-MCMURRY B 80 208HL,56,1051.4315325819405
TEXACO-MCMURRY B 80 208HL,57,1285.676037483266
TEXACO-MCMURRY B 80 208HL,58,1425.5732607850755
TEXACO-MCMURRY B 80 208HL,59,1463.453815261044
DARK STAR UNIT 2 2125SH,1,13650.777702637422
DARK STAR UNIT 2 2125SH,2,13443.962091865831
DARK STAR UNIT 2 2125SH,3,14638.149345084314
DARK STAR UNIT 2 2125SH,4,10808.823624126491
DARK STAR UNIT 2 2125SH,5,7581.502176819444
DARK STAR UNIT 2 2125SH,6,6121.997874601487
DARK STAR UNIT 2 2125SH,7,4449.425176311467
DARK STAR UNIT 2 2125SH,8,3786.250977776808
DARK STAR UNIT 2 2125SH,9,3154.560635963399
DARK STAR UNIT 2 2125SH,10,2745.541181933489
DARK STAR UNIT 2 2125SH,11,2179.19041638489
DARK STAR UNIT 2 2125SH,12,2321.1096948713075
DARK STAR UNIT 2 2125SH,13,2424.422761085885
DARK STAR UNIT 2 2125SH,14,1706.726169514555
DARK STAR UNIT 2 2125SH,15,1005.182606636105
DARK STAR UNIT 2 2125SH,16,1141.9701800148132
DARK STAR UNIT 2 2125SH,17,1822.3079584020245
DARK STAR UNIT 2 2125SH,18,1988.290986378128
STRAIN 20 UNIT 2 2046SH,1,15778.60243096126
STRAIN 20 UNIT 2 2046SH,2,14360.631015476269
STRAIN 20 UNIT 2 2046SH,3,10920.173063280008
STRAIN 20 UNIT 2 2046SH,4,10366.251951281069
STRAIN 20 UNIT 2 2046SH,5,8638.243343314336
STRAIN 20 UNIT 2 2046SH,6,3447.8396475386594
STRAIN 20 UNIT 2 2046SH,7,8879.023793425415
STRAIN 20 UNIT 2 2046SH,8,6169.643830836005
STRAIN 20 UNIT 2 2046SH,9,5374.462131905042
STRAIN 20 UNIT 2 2046SH,10,4541.060562155896
STRAIN 20 UNIT 2 2046SH,11,4023.742533720941
STRAIN 20 UNIT 2 2046SH,12,3677.2851669403385
STRAIN 20 UNIT 2 2046SH,13,3286.8141694942715
STRAIN 20 UNIT 2 2046SH,14,2540.4137183238145
STRAIN 20 UNIT 2 2046SH,15,298.8781719584385
STRAIN 20 UNIT 2 2046SH,16,202.70266059705304
STRAIN 20 UNIT 2 2046SH,17,1136.3662706461894
STRAIN 20 UNIT 2 2046SH,18,2031.289045095235
STRAIN 20 UNIT 2 2046SH,19,2091.168421391545
STRAIN 20 UNIT 2 2046SH,20,2799.001691889214
STRAIN 20 UNIT 2 2046SH,21,1977.771753862836
STRAIN 20 UNIT 2 2046SH,22,2795.891690009337
STRAIN 20 UNIT 2 2046SH,23,2607.191931277516
STRAIN 20 UNIT 2 2046SH,24,2398.0166779355413
STRAIN 20 UNIT 2 2046SH,25,2480.739570577953
STRAIN 20 UNIT 2 2046SH,26,2037.9195059558865
STRAIN 20 UNIT 2 2046SH,27,1912.295952863904
STRAIN 20 UNIT 2 2046SH,28,2033.657066831182
STRAIN 20 UNIT 2 2046SH,29,1852.8349270742776
STRAIN 20 UNIT 2 2046SH,30,1750.9152715591242
STRAIN 20 UNIT 2 2046SH,31,1826.4078045011104
STRAIN 20 UNIT 2 2046SH,32,1525.0059979497917
STRAIN 20 UNIT 2 2046SH,33,1225.214446178917
STRAIN 20 UNIT 2 2046SH,34,2313.352007469654
STRAIN 20 UNIT 2 2046SH,35,1699.292397715482
STRAIN 20 UNIT 2 2046SH,36,1624.289255932258
LENORAH 1-23 0623SH,1,5214.6545917221765
LENORAH 1-23 0623SH,2,4064.216750243245
LENORAH 1-23 0623SH,3,5350.3756490995465
LENORAH 1-23 0623SH,4,8133.647681061795
LENORAH 1-23 0623SH,5,8790.745037380766
LENORAH 1-23 0623SH,6,8055.434972432203
LENORAH 1-23 0623SH,7,6469.01263212168
LENORAH 1-23 0623SH,8,5927.101264875383
LENORAH 1-23 0623SH,9,4838.2855574682535
LENORAH 1-23 0623SH,10,3844.573343645269
LENORAH 1-23 0623SH,11,3497.767133198613
LENORAH 1-23 0623SH,12,2983.4751224542406
LENORAH 1-23 0623SH,13,3676.471322006836
LENORAH 1-23 0623SH,14,3654.1925504578
LENORAH 1-23 0623SH,15,2858.335333493346
LENORAH 1-23 0623SH,16,3112.8658034578248
LENORAH 1-23 0623SH,17,1424.387728796081
LENORAH 1-23 0623SH,18,2544.5201207494447
LENORAH 1-23 0623SH,19,2384.91879350348
LENORAH 1-23 0623SH,20,2382.406506499014
LENORAH 1-23 0623SH,21,2266.2724845944663
LENORAH 1-23 0623SH,22,2050.373807682392
LENORAH 1-23 0623SH,23,1468.9768729885486
LENORAH 1-23 0623SH,24,1449.8582108790924
LENORAH 1-23 0623SH,25,1100.1921013896165
LENORAH 1-23 0623SH,26,1292.6427662600104
LENORAH 1-23 0623SH,27,678.0466246823555
LENORAH 1-23 0623SH,28,1349.050719756505
LENORAH 1-23 0623SH,29,1420.4691930910026
LENORAH 1-23 0623SH,30,1308.2853079859292
LENORAH 1-23 0623SH,31,1491.9824697086874
LENORAH 1-23 0623SH,32,1424.419329890477
LENORAH 1-23 0623SH,33,1315.86957064092
LENORAH 1-23 0623SH,34,1107.476153647847
LENORAH 1-23 0623SH,35,1235.760796347579
LENORAH 1-23 0623SH,36,1035.9628770301622
LENORAH 1-23 0623SH,37,1147.1197265673725
LENORAH 1-23 0623SH,38,912.0075842626547
LENORAH 1-23 0623SH,39,771.4617169373548
LENORAH 1-23 0623SH,40,543.2228126637227
LENORAH 1-23 0623SH,41,954.1634441866458
LENORAH 1-23 0623SH,42,1164.184317541102
LENORAH 1-23 0623SH,43,944.3671049239492
LENORAH 1-23 0623SH,44,635.1819973554873
LENORAH 1-23 0623SH,45,1173.664645859841
LENORAH 1-23 0623SH,46,198.37587006960555
LENORAH 1-23 0623SH,47,27.96696854027892
LENORAH 1-23 0623SH,48,10.286156225831398
LENORAH 1-02 0642SH,1,7819.105501012934
LENORAH 1-02 0642SH,2,5585.413744740532
LENORAH 1-02 0642SH,4,6432.463768115941
LENORAH 1-02 0642SH,5,6536.244766505635
LENORAH 1-02 0642SH,6,5291.220196353435
LENORAH 1-02 0642SH,7,4387.194847020934
LENORAH 1-02 0642SH,8,4008.801620695028
LENORAH 1-02 0642SH,9,1687.9414056412652
LENORAH 1-02 0642SH,10,1457.8293075684378
LENORAH 1-02 0642SH,11,1094.8168926289543
LENORAH 1-02 0642SH,12,822.9049919484701
LENORAH 1-02 0642SH,13,1101.4492753623188
LENORAH 1-02 0642SH,14,876.4220040517374
LENORAH 1-02 0642SH,15,659.8567382975178
LENORAH 1-02 0642SH,16,531.5381019167835
LENORAH 1-02 0642SH,17,362.2544283413848
LENORAH 1-02 0642SH,18,482.2689730403615
LENORAH 1-02 0642SH,19,553.17230273752
LENORAH 1-02 0642SH,20,534.8542932834657
LENORAH 1-02 0642SH,21,451.4757674925977
LENORAH 1-02 0642SH,22,353.9323671497584
LENORAH 1-02 0642SH,23,257.715443353592
LENORAH 1-02 0642SH,24,226.16425120772945
LENORAH 1-02 0642SH,25,120.80411407199624
LENORAH 1-02 0642SH,26,128.38398005298424
LENORAH 1-02 0642SH,27,74.47895100069013
LENORAH 1-02 0642SH,28,133.5951379149135
LENORAH 1-02 0642SH,29,93.01127214170693
LENORAH 1-02 0642SH,30,61.586411095527495
LENORAH 1-02 0642SH,31,91.5426731078905
LENORAH 1-02 0642SH,32,86.2209755337385
LENORAH 1-02 0642SH,33,36.9518466573165
LENORAH 1-02 0642SH,34,47.97423510466988
LENORAH 1-02 0642SH,35,67.74505220508024
LENORAH 1-02 0642SH,36,61.681159420289845
LENORAH 1-02 0642SH,37,64.428860838398
LENORAH 1-02 0642SH,38,47.84790400498675
LENORAH 1-02 0642SH,39,31.994478951000687
LENORAH 1-02 0642SH,40,23.213339566775748
LENORAH 1-02 0642SH,41,29.86151368760064
LENORAH 1-02 0642SH,42,18.0021817048465
LENORAH 1-02 0642SH,43,11.259259259259258
LENORAH 1-02 0642SH,44,27.00327255726975
LENORAH 1-02 0642SH,45,26.055789309646247
LENORAH 1-02 0642SH,46,22.02898550724637
LENORAH 1-02 0642SH,47,8.5273492286115
LENORAH 1-02 0642SH,48,7.832528180354266
DARK STAR UNIT 2 2128SH,1,8490.34081783431
DARK STAR UNIT 2 2128SH,2,18322.00866059244
DARK STAR UNIT 2 2128SH,3,14313.321126851048
DARK STAR UNIT 2 2128SH,4,12813.971344816544
DARK STAR UNIT 2 2128SH,5,14006.111530773702
DARK STAR UNIT 2 2128SH,6,10381.369053355176
DARK STAR UNIT 2 2128SH,7,7309.714100973928
DARK STAR UNIT 2 2128SH,8,5925.0265009154855
DARK STAR UNIT 2 2128SH,9,4322.51225570197
DARK STAR UNIT 2 2128SH,10,3692.185260828072
DARK STAR UNIT 2 2128SH,11,3087.542504715098
DARK STAR UNIT 2 2128SH,12,2697.081324392966
DARK STAR UNIT 2 2128SH,13,2149.31740066172
DARK STAR UNIT 2 2128SH,14,2297.8112264406086
DARK STAR UNIT 2 2128SH,15,2409.0713436767205
DARK STAR UNIT 2 2128SH,16,1702.4498969495191
DARK STAR UNIT 2 2128SH,17,1006.916661226596
DARK STAR UNIT 2 2128SH,18,1147.897594038097
DARK STAR UNIT 2 2128SH,19,1838.5324865474824
DARK STAR UNIT 2 2128SH,20,2013.58131765764
TEXACO-MCMURRY B 60 206HL,1,600.9216589861751
TEXACO-MCMURRY B 60 206HL,2,10380.758017492712
TEXACO-MCMURRY B 60 206HL,3,8536.142198815009
TEXACO-MCMURRY B 60 206HL,4,8573.60544217687
TEXACO-MCMURRY B 60 206HL,5,6862.409479921
TEXACO-MCMURRY B 60 206HL,6,4586.122448979591
TEXACO-MCMURRY B 60 206HL,7,6556.418696510862
TEXACO-MCMURRY B 60 206HL,8,7150.493745885451
TEXACO-MCMURRY B 60 206HL,9,6797.278911564625
TEXACO-MCMURRY B 60 206HL,10,6243.581303489138
TEXACO-MCMURRY B 60 206HL,11,6814.149659863944
TEXACO-MCMURRY B 60 206HL,12,4993.2850559578665
TEXACO-MCMURRY B 60 206HL,13,2269.9144173798554
TEXACO-MCMURRY B 60 206HL,15,5457.274522712311
TEXACO-MCMURRY B 60 206HL,16,4722.7210884353735
TEXACO-MCMURRY B 60 206HL,17,2029.2297564186963
TEXACO-MCMURRY B 60 206HL,18,3843.2653061224487
TEXACO-MCMURRY B 60 206HL,19,4507.17577353522
TEXACO-MCMURRY B 60 206HL,20,4436.603028308097
TEXACO-MCMURRY B 60 206HL,21,3740.9523809523807
TEXACO-MCMURRY B 60 206HL,22,5553.127057274523
TEXACO-MCMURRY B 60 206HL,23,5589.659863945578
TEXACO-MCMURRY B 60 206HL,24,5472.021066491112
TEXACO-MCMURRY B 60 206HL,25,5756.418696510862
TEXACO-MCMURRY B 60 206HL,26,5623.645320197044
TEXACO-MCMURRY B 60 206HL,27,4842.659644502962
TEXACO-MCMURRY B 60 206HL,28,5313.197278911564
TEXACO-MCMURRY B 60 206HL,29,5466.754443712969
TEXACO-MCMURRY B 60 206HL,30,5327.891156462584
TEXACO-MCMURRY B 60 206HL,31,4827.91310072416
TEXACO-MCMURRY B 60 206HL,32,4853.719552337064
TEXACO-MCMURRY B 60 206HL,33,4357.551020408163
TEXACO-MCMURRY B 60 206HL,34,4115.865701119157
TEXACO-MCMURRY B 60 206HL,35,409.25170068027205
TEXACO-MCMURRY B 60 206HL,36,1332.4555628703094
TEXACO-MCMURRY B 60 206HL,37,1569.4535878867675
TEXACO-MCMURRY B 60 206HL,38,823.9067055393587
TEXACO-MCMURRY B 60 206HL,39,1612.6398946675442
TEXACO-MCMURRY B 60 206HL,40,2149.6598639455783
TEXACO-MCMURRY B 60 206HL,41,2759.710335747202
TEXACO-MCMURRY B 60 206HL,42,2713.4693877551017
TEXACO-MCMURRY B 60 206HL,43,2991.968400263331
TEXACO-MCMURRY B 60 206HL,44,3188.9400921658985
TEXACO-MCMURRY B 60 206HL,45,3171.1564625850338
TEXACO-MCMURRY B 60 206HL,46,3363.2653061224487
TEXACO-MCMURRY B 60 206HL,47,3192.380952380952
TEXACO-MCMURRY B 60 206HL,48,3068.8610928242265
TEXACO-MCMURRY B 60 206HL,49,3447.531270572745
TEXACO-MCMURRY B 60 206HL,50,3395.33527696793
TEXACO-MCMURRY B 60 206HL,51,2958.2620144832126
TEXACO-MCMURRY B 60 206HL,52,2580.1360544217687
TEXACO-MCMURRY B 60 206HL,53,
TEXACO-MCMURRY B 60 206HL,54,90.88435374149658
TEXACO-MCMURRY B 60 206HL,55,313.89071757735354
TEXACO-MCMURRY B 60 206HL,56,1795.3917050691243
TEXACO-MCMURRY B 60 206HL,57,1565.7142857142856
TEXACO-MCMURRY B 60 206HL,58,1675.3127057274523
TEXACO-MCMURRY B 60 206HL,59,1583.12925170068
STRAIN 20 UNIT 2 2028SH,1,18271.78525363425
STRAIN 20 UNIT 2 2028SH,2,21474.856738136627
STRAIN 20 UNIT 2 2028SH,3,21411.4788113679
STRAIN 20 UNIT 2 2028SH,4,20396.16916011889
STRAIN 20 UNIT 2 2028SH,5,20535.3164638465
STRAIN 20 UNIT 2 2028SH,6,18273.679488058224
STRAIN 20 UNIT 2 2028SH,7,21395.09368360054
STRAIN 20 UNIT 2 2028SH,8,21079.98778717279
STRAIN 20 UNIT 2 2028SH,9,20195.85386978385
STRAIN 20 UNIT 2 2028SH,10,17106.239134633957
STRAIN 20 UNIT 2 2028SH,11,16722.77505343112
STRAIN 20 UNIT 2 2028SH,12,15547.434163930202
STRAIN 20 UNIT 2 2028SH,13,1336.3823861122708
STRAIN 20 UNIT 2 2028SH,15,
STRAIN 20 UNIT 2 2028SH,16,
STRAIN 20 UNIT 2 2028SH,17,
STRAIN 20 UNIT 2 2028SH,18,1597.7867366204116
STRAIN 20 UNIT 2 2028SH,19,4568.514583735754
STRAIN 20 UNIT 2 2028SH,20,3053.5058914429205
STRAIN 20 UNIT 2 2028SH,21,2793.522216752759
STRAIN 20 UNIT 2 2028SH,22,2135.226765601167
STRAIN 20 UNIT 2 2028SH,23,2036.775564375931
STRAIN 20 UNIT 2 2028SH,24,1706.3421544008754
