API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL
42-317-43640,8274,10425,EXXON,STRAIN 19 UNIT 1&2 ALLOC 1933 1923SH,2022-06-01,1,30,31329,8505,75909
42-317-43640,8274,10425,EXXON,STRAIN 19 UNIT 1&2 ALLOC 1933 1923SH,2022-07-01,2,31,22055,18004,53596
42-317-43640,8274,10425,EXXON,STRAIN 19 UNIT 1&2 ALLOC 1933 1923SH,2022-08-01,3,31,18680,11996,45531
42-317-43640,8274,10425,EXXON,STRAIN 19 UNIT 1&2 ALLOC 1933 1923SH,2022-09-01,4,30,17455,9466,42671
42-317-43640,8274,10425,EXXON,STRAIN 19 UNIT 1&2 ALLOC 1933 1923SH,2022-10-01,5,31,26144,16693,64099
42-317-43640,8274,10425,EXXON,STRAIN 19 UNIT 1&2 ALLOC 1933 1923SH,2022-11-01,6,30,23884,16823,58730
42-317-43906,8111,12580,"VENCER ENERGY, LLC",TEXACO-MCMURRY 3244C 3HL,2022-07-01,1,31,8759,6952,22619
42-317-43906,8111,12580,"VENCER ENERGY, LLC",TEXACO-MCMURRY 3244C 3HL,2022-08-01,2,31,21833,20545,66190
42-317-43906,8111,12580,"VENCER ENERGY, LLC",TEXACO-MCMURRY 3244C 3HL,2022-09-01,3,30,24787,29914,74984
42-317-43906,8111,12580,"VENCER ENERGY, LLC",TEXACO-MCMURRY 3244C 3HL,2022-10-01,4,31,21476,34606,64828
42-317-43906,8111,12580,"VENCER ENERGY, LLC",TEXACO-MCMURRY 3244C 3HL,2022-11-01,5,30,18033,34018,54318
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2021-05-01,1,31,32320,33272,83898
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2021-06-01,2,30,24920,25084,64706
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2021-07-01,3,31,25163,30431,65401
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2021-08-01,4,31,16735,28701,43538
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2021-09-01,5,30,13410,33648,34923
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2021-10-01,6,31,11377,36352,29657
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2021-11-01,7,30,9116,34056,23788
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2021-12-01,8,31,8720,36167,22775
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2022-01-01,9,31,6327,28189,16543
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2022-02-01,10,28,5024,21526,13147
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2022-03-01,11,31,5217,26080,13665
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2022-04-01,12,30,3684,21897,9659
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2022-05-01,13,31,3819,23173,10024
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2022-06-01,14,30,3453,21925,9071
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2022-07-01,15,31,3782,25289,9945
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2022-08-01,16,31,2929,19941,7711
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2022-09-01,17,30,3370,22443,8880
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2022-10-01,18,31,3231,22449,8522
42-317-42455,8015,10400,EXXON,DARK STAR UNIT 1 2121SH,2022-11-01,19,30,2727,23022,7199
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2021-05-01,1,31,5520,5916,17642
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2021-06-01,2,30,25584,26942,81731
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2021-07-01,3,31,25891,32655,82640
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2021-08-01,4,31,17257,30769,55035
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2021-09-01,5,30,13859,36039,44161
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2021-10-01,6,31,11783,38899,37516
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2021-11-01,7,30,9463,36408,30103
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2021-12-01,8,31,9071,38629,28831
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2022-01-01,9,31,6597,30080,20950
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2022-02-01,10,28,5249,22949,16655
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2022-03-01,11,31,5462,27779,17318
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2022-04-01,12,30,3865,23302,12246
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2022-05-01,13,31,4016,24637,12713
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2022-06-01,14,30,3639,23288,11509
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2022-07-01,15,31,3994,26837,12622
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2022-08-01,16,31,3101,21141,9791
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2022-09-01,17,30,3575,23772,11279
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2022-10-01,18,31,3435,23757,10827
42-317-42460,7997,10430,EXXON,DARK STAR UNIT 1 2123SH,2022-11-01,19,30,2905,24340,9151
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2017-11-01,1,30,3439,3239,11195
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2017-12-01,2,31,13881,8723,47945
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-01-01,3,31,13335,6388,46747
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-02-01,4,28,12119,8573,43088
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-03-01,5,31,14424,11277,52011
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-04-01,6,30,9150,12839,33479
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-05-01,7,31,2452,27222,9103
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-06-01,8,30,7933,11186,29885
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-07-01,9,31,7336,4616,28042
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-08-01,10,31,5397,7189,20938
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-09-01,11,30,6217,15146,24475
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-10-01,12,31,5923,27529,23658
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-11-01,13,30,4751,23597,19256
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2018-12-01,14,31,4712,23095,19379
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-01-01,15,31,3369,13539,14062
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-02-01,16,28,49,0,209
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-03-01,17,31,1335,6433,5732
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-04-01,18,30,2491,3570,10853
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-05-01,19,31,2711,4709,11985
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-06-01,20,30,2858,15438,12818
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-07-01,21,31,4153,20811,18902
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-08-01,22,31,4219,24156,19488
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-09-01,23,30,4050,22198,18985
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-10-01,24,31,3853,29875,18324
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-11-01,25,30,2956,32677,14266
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2019-12-01,26,31,2736,35702,13396
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-01-01,27,31,2728,27558,13560
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-02-01,28,29,2536,26290,12788
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-03-01,29,31,2488,27943,12725
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-04-01,30,30,2066,23557,10724
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-05-01,31,31,1920,25174,10109
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-06-01,32,30,1776,22340,9491
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-07-01,33,31,1588,17277,8612
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-08-01,34,31,1517,20834,8349
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-09-01,35,30,1372,18715,7661
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-10-01,36,31,1157,12494,6553
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-11-01,37,30,1290,17053,7418
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2020-12-01,38,31,890,11772,5189
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-01-01,39,31,1060,17167,6277
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-02-01,40,28,832,12294,4993
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-03-01,41,31,1298,15412,7903
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-04-01,42,30,1044,18183,6451
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-05-01,43,31,1137,23524,7130
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-06-01,44,30,892,21756,5676
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-07-01,45,31,852,22728,5498
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-08-01,46,31,786,21281,5152
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-09-01,47,30,746,24961,4959
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-10-01,48,31,724,26463,4885
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-11-01,49,30,620,23367,4243
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2021-12-01,50,31,664,22929,4612
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2022-01-01,51,31,615,22975,4338
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2022-02-01,52,28,619,20635,4426
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2022-03-01,53,31,671,27074,4863
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2022-04-01,54,30,541,16868,3977
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2022-05-01,55,31,116,5666,865
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2022-06-01,56,30,77,5882,586
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2022-07-01,57,31,240,10609,1844
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2022-08-01,58,31,327,1837,2548
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2022-09-01,59,30,417,1564,3299
42-317-40743,8194,7562,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 207HL,2022-10-01,60,31,442,9537,3552
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-01-01,1,31,16809,6478,34795
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-02-01,2,28,15355,19110,31833
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-03-01,3,31,23575,36270,48948
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-04-01,4,30,15622,39841,32486
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-05-01,5,31,16957,51917,35318
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-06-01,6,30,14481,35364,30207
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-07-01,7,31,11140,56470,23273
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-08-01,8,31,10096,53196,21127
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-09-01,9,30,8325,47875,17447
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-10-01,10,31,6231,42146,13079
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-11-01,11,30,4939,29978,10383
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2019-12-01,12,31,7191,29462,15141
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-01-01,13,31,6274,37032,13232
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-02-01,14,29,4820,30575,10180
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-03-01,15,31,6053,40568,12803
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-04-01,16,30,6235,37086,13209
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-05-01,17,31,4840,35808,10270
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-06-01,18,30,4944,20723,10506
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-07-01,19,31,4630,23860,9855
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-08-01,20,31,3333,29265,7105
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-09-01,21,30,3391,27096,7241
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-10-01,22,31,2869,34310,6135
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-11-01,23,30,2553,32727,5468
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2020-12-01,24,31,1913,18294,4105
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-01-01,25,31,2236,16469,4804
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-02-01,26,28,1221,14819,2628
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-03-01,27,31,2217,20409,4777
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-04-01,28,30,2153,22047,4646
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-05-01,29,31,2122,21222,4587
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-06-01,30,30,1491,15915,3229
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-07-01,31,31,2502,24861,5425
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-08-01,32,31,2472,27269,5369
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-09-01,33,30,1719,28087,3738
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-10-01,34,31,2152,29456,4687
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-11-01,35,30,1929,33289,4209
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2021-12-01,36,31,2295,36997,5015
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2022-01-01,37,31,1925,29001,4213
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2022-02-01,38,28,1242,77323,2723
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2022-03-01,39,31,1233,11199,2706
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2022-04-01,40,30,1109,5548,2438
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2022-05-01,41,31,760,3765,1674
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2022-06-01,42,30,1234,4066,2722
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2022-07-01,43,31,1267,8788,2799
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2022-08-01,44,31,1250,10031,2766
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2022-09-01,45,30,565,6056,1251
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2022-10-01,46,31,321,2906,712
42-317-41347,8349,10291,EXXON,LENORAH 1-24 0624SH,2022-11-01,47,30,427,3817,948
42-317-42685,8049,9975,LARIO OIL & GAS COMPANY,DOOLITTLE 11 204,2022-04-01,1,30,14433,12448,25306
42-317-42685,8049,9975,LARIO OIL & GAS COMPANY,DOOLITTLE 11 204,2022-05-01,2,31,35587,29271,62565
42-317-42685,8049,9975,LARIO OIL & GAS COMPANY,DOOLITTLE 11 204,2022-06-01,3,30,27270,23022,48172
42-317-42685,8049,9975,LARIO OIL & GAS COMPANY,DOOLITTLE 11 204,2022-07-01,4,31,20110,14335,35693
42-317-42685,8049,9975,LARIO OIL & GAS COMPANY,DOOLITTLE 11 204,2022-08-01,5,31,17977,1448,32062
42-317-42685,8049,9975,LARIO OIL & GAS COMPANY,DOOLITTLE 11 204,2022-09-01,6,30,16980,2481,30429
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2018-12-01,1,31,14574,9096,15950
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-01-01,2,31,30707,19002,33617
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-02-01,3,28,22594,16432,24787
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-03-01,4,31,21615,31008,23762
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-04-01,5,30,23758,50443,26174
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-05-01,6,31,17994,45869,19866
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-06-01,7,30,14252,50441,15768
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-07-01,8,31,14013,53293,15538
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-08-01,9,31,11928,46672,13254
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-09-01,10,30,10523,48352,11718
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-10-01,11,31,8847,45994,9873
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-11-01,12,30,6639,37428,7424
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2019-12-01,13,31,8829,38999,9895
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-01-01,14,31,7581,45404,8515
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-02-01,15,29,6263,37963,7049
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-03-01,16,31,6049,39305,6823
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-04-01,17,30,4643,26636,5248
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-05-01,18,31,2666,3204,3020
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-06-01,19,30,4510,26129,5120
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-07-01,20,31,2346,27286,2669
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-08-01,21,31,4610,34792,5256
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-09-01,22,30,5071,41262,5794
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-10-01,23,31,3772,49170,4318
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-11-01,24,30,3785,44534,4343
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2020-12-01,25,31,3071,27994,3531
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-01-01,26,31,4276,17160,4928
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-02-01,27,28,3297,6129,3808
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-03-01,28,31,4830,6032,5589
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-04-01,29,30,3730,11119,4326
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-05-01,30,31,3574,16477,4153
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-06-01,31,30,3606,18067,4199
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-07-01,32,31,3393,20909,3960
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-08-01,33,31,1314,15218,1537
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-09-01,34,30,2621,21087,3072
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-10-01,35,31,3195,16475,3753
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-11-01,36,30,3507,38057,4129
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2021-12-01,37,31,4178,43390,4928
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2022-01-01,38,31,2613,28271,3089
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2022-02-01,39,28,1278,61635,1514
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2022-03-01,40,31,1329,13938,1578
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2022-04-01,41,30,1740,9027,2070
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2022-05-01,42,31,718,8944,856
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2022-06-01,43,30,1135,3827,1356
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2022-07-01,44,31,2640,16576,3161
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2022-08-01,45,31,2318,13496,2782
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2022-09-01,46,30,2026,11981,2436
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2022-10-01,47,31,1782,15873,2147
42-317-41318,8365,10335,EXXON,LENORAH 1-21 0621SH,2022-11-01,48,30,1934,22083,2335
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-01-01,1,31,22883,11110,45255
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-02-01,2,28,18337,10753,36455
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-03-01,3,31,17691,20605,35355
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-04-01,4,30,18289,24608,36749
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-05-01,5,31,15499,34387,31312
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-06-01,6,30,12336,29692,25059
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-07-01,7,31,11130,27045,22732
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-08-01,8,31,9761,23769,20046
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-09-01,9,30,7833,27223,16175
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-10-01,10,31,6985,23766,14501
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-11-01,11,30,5452,19422,11380
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2019-12-01,12,31,7164,16160,15036
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-01-01,13,31,5924,18616,12502
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-02-01,14,29,4850,15697,10290
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-03-01,15,31,4293,14627,9157
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-04-01,16,30,2873,13081,6162
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-05-01,17,31,2329,12575,5021
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-06-01,18,30,1944,10202,4214
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-07-01,19,31,3371,11424,7348
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-08-01,20,31,3648,16693,7996
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-09-01,21,30,3612,18706,7961
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-10-01,22,31,2608,22063,5779
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-11-01,23,30,2348,18709,5230
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2020-12-01,24,31,1742,10387,3903
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-01-01,25,31,2220,8953,5001
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-02-01,26,28,1177,5364,2664
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-03-01,27,31,2363,7625,5379
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-04-01,28,30,2216,11084,5071
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-05-01,29,31,2650,13197,6098
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-06-01,30,30,2296,12004,5311
42-317-41345,8361,10336,EXXON,LENORAH 1-22 0622SH,2021-07-01,31,31,2352,16380,5471
