WellName,TotalProdMonths,OIL_BBL
VLT SAUER ELEGANCE UNIT 0061WA,26,3718.767180880308
VLT SAUER ELEGANCE UNIT 0061WA,27,3583.1082540209127
VLT SAUER ELEGANCE UNIT 0061WA,28,4023.14743816448
VLT SAUER ELEGANCE UNIT 0061WA,29,3984.709420781992
VLT SAUER ELEGANCE UNIT 0061WA,30,1239.721204192578
DOOLITTLE 12 301,1,7510.906298003071
DOOLITTLE 12 301,2,10476.73469387755
DOOLITTLE 12 301,3,6695.42242703533
DOOLITTLE 12 301,4,5233.26984126984
DOOLITTLE 12 301,5,4932.7188940092165
DOOLITTLE 12 301,6,7375.746031746031
DOOLITTLE 12 301,7,6615.791090629799
DOOLITTLE 12 301,8,6849.769585253455
DOOLITTLE 12 301,9,6404.06349206349
MCMURRY-CRIM 30 103HB,1,2006.153846153846
MCMURRY-CRIM 30 103HB,2,12301.075268817203
MCMURRY-CRIM 30 103HB,3,10340.51282051282
MCMURRY-CRIM 30 103HB,4,8725.227460711332
MCMURRY-CRIM 30 103HB,5,3822.001654259719
MCMURRY-CRIM 30 103HB,6,7028.571428571428
MCMURRY-CRIM 30 103HB,7,6045.988420181969
MCMURRY-CRIM 30 103HB,8,3120.6837606837603
MCMURRY-CRIM 30 103HB,9,1149.379652605459
MCMURRY-CRIM 30 103HB,10,2894.358974358974
MCMURRY-CRIM 30 103HB,11,3435.5665839536805
MCMURRY-CRIM 30 103HB,12,4395.698924731183
MCMURRY-CRIM 30 103HB,13,4200.34188034188
MCMURRY-CRIM 30 103HB,14,3033.912324234905
MCMURRY-CRIM 30 103HB,15,3769.5726495726494
MCMURRY-CRIM 30 103HB,16,3824.64846980976
MCMURRY-CRIM 30 103HB,17,3104.052936311001
MCMURRY-CRIM 30 103HB,18,2316.4835164835167
MCMURRY-CRIM 30 103HB,19,2810.25641025641
MCMURRY-CRIM 30 103HB,20,2425.982905982906
MCMURRY-CRIM 30 103HB,21,2161.124896608768
MCMURRY-CRIM 30 103HB,22,1904.957264957265
MCMURRY-CRIM 30 103HB,23,1689.3300248138958
MCMURRY-CRIM 30 103HB,24,1575.5169561621176
MCMURRY-CRIM 30 103HB,25,1539.8290598290598
MCMURRY-CRIM 30 103HB,26,1577.5020678246483
MCMURRY-CRIM 30 103HB,27,1580.8547008547007
MCMURRY-CRIM 30 103HB,28,1607.9404466501242
MCMURRY-CRIM 30 103HB,29,1196.3606286186932
MCMURRY-CRIM 30 103HB,30,1016.445623342175
MCMURRY-CRIM 30 103HB,31,1118.279569892473
MCMURRY-CRIM 30 103HB,32,944.2735042735042
MCMURRY-CRIM 30 103HB,33,950.8684863523572
MCMURRY-CRIM 30 103HB,34,979.8290598290596
MCMURRY-CRIM 30 103HB,35,908.5194375516955
MCMURRY-CRIM 30 103HB,36,901.9023986765922
MCMURRY-CRIM 30 103HB,37,768.5470085470084
MCMURRY-CRIM 30 103HB,38,696.7741935483872
MCMURRY-CRIM 30 103HB,39,780.1709401709401
MCMURRY-CRIM 30 103HB,40,711.3316790736146
MCMURRY-CRIM 30 103HB,41,669.6443341604632
MCMURRY-CRIM 30 103HB,42,455.6776556776557
MCMURRY-CRIM 30 103HB,43,562.4483043837884
MCMURRY-CRIM 30 103HB,44,678.974358974359
MCMURRY-CRIM 30 103HB,45,686.1869313482217
MCMURRY-CRIM 30 103HB,46,580.5128205128204
MCMURRY-CRIM 30 103HB,47,533.9950372208438
MCMURRY-CRIM 30 103HB,48,549.2142266335815
MCMURRY-CRIM 30 103HB,49,519.6581196581196
MCMURRY-CRIM 30 103HB,50,533.3333333333333
MCMURRY-CRIM 30 103HB,51,522.3931623931624
MCMURRY-CRIM 30 103HB,52,510.17369727047145
MCMURRY-CRIM 30 103HB,53,394.3755169561621
MCMURRY-CRIM 30 103HB,54,326.7399267399267
MCMURRY-CRIM 30 103HB,55,483.7055417700579
MCMURRY-CRIM 30 103HB,56,473.16239316239313
MCMURRY-CRIM 30 103HB,57,347.3945409429281
MCMURRY-CRIM 30 103HB,58,367.1794871794872
MCMURRY-CRIM 30 103HB,59,346.07113316790736
MCMURRY-CRIM 30 103HB,60,394.3755169561621
MCMURRY-CRIM 30 103HB,61,406.1538461538461
MCMURRY-CRIM 30 103HB,62,428.7841191066998
